ID,Messages,prison,worship,attractive,farming,kill,banking,aggression,blue_collar_job,messaging,youth,communication,wealthy,politeness,affection,dominant_personality,childish,magic,family,love,deception,sleep,surprise,party,white_collar_job,masculine,swearing_terms,cold,morning,fun,play,money,reading,fight,social_media,help,technology,rural,ugliness,sexual,restaurant,wedding,military,dominant_heirarchical,vacation,confusion,positive_emotion,musical,superhero,fire,leader,economics,law,divine,smell,poor,optimism,injury,crime,listen,meeting,warmth,real_estate,fabric,science,programming,beach,night,phone,horror,cooking,speaking,shopping,celebration,school,business,plant,air_travel,health,cleaning,fashion,driving,writing,philosophy,ridicule,hearing,government,eating,home,text_abbreviations,violence,healing,shame,hygiene,journalism,friends,disgust,swimming,pet,disappointment,furniture,religion,ocean,music,hiking,royalty,pain,sympathy,fear,emotional,art,shape_and_size,hipster,envy,exercise,irritability,beauty,payment,tool,sound,leisure,pride,appearance,ship,nervousness,lust,ancient,stealing,neglect,monster,movement,independence,trust,anger,valuable,exotic,power,office,achievement,internet,weapon,car,giving,occupation,rage,liquid,sports,water,joy,death,competing,strength,clothing,dispute,domestic_work,urban,work,traveling,body,vehicle,terrorism,weakness,anticipation,gain,war,negotiate,animal,dance,timidity,alcohol,tourism,children,zest,weather,medieval,contentment,suffering,order,heroic,sailing,exasperation,legend,anonymity,feminine,noise,sadness,toy,computer,torment,breaking,politics,negative_emotion,medical_emergency,hate,cheerfulness,college,NNP,LS,PRP,JJR,VBG,IN,CD,PRP$,VBN,NNPS,NNS,JJS,VBD,JJ,DT,RBS,EX,CC,SYM,VBZ,WDT,RP,UH,RB,NN,WP,VB,POS,WRB,PDT,VBP,TO,FW,MD,RBR,PositiveCnt,NegativeCnt,PositiveStd,NegativeStd,PostitiveAvg,NegativeAvg,SubjectiveCnt,SubjectiveStd,SubjectiveAvg,WordSum,WordAvg,WordStd,CharacterSum,CharacterAvg,CharacterStd,UniqueCnt,Score
m8080,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,0,0.052631579,0,0.01754386,0.052631579,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0.01754386,0,0,0,0,0,0,0,0.01754386,0.052631579,0,0,0.01754386,0,0.105263158,0,0,0,0.01754386,0,0,0,0,0,0.105263158,0,0,0,0,0,0,0,0,0,0,0.01754386,0,0,0.01754386,0,0,0.052631579,0,0,0,0.01754386,0,0,0,0.035087719,0,0,0,0,0,0.01754386,0,0,0,0,0,0,0,0.052631579,0,0,0,0,0.01754386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035087719,0.01754386,0,0,0,0,0,0,0,0,0,0,0,0.01754386,0,0,0,0,0.01754386,0,0,0,0,0,0,0,0,0,0,0,0.01754386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,0,15,0,5,0,1,4,0,0,0,0,1,0,1,2,3,0,0,1,0,2,0,0,1,6,9,0,6,0,0,0,0,2,0,0,0,6,1,0.107139549,0,0.437752525,-0.3,8,0.223522839,0.531486742,57,4.75,2.711856683,287,23.91666667,14.72785532,11,12
m2349,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027777778,0,0,0,0,0,0,0,0,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,4,0,0,0,0,0,0,0,1,3,0,0,1,0,4,0,0,0,8,3,0,1,0,0,0,3,0,0,0,0,2,1,0.3875,0,0.4125,-0.1,4,0.237417749,0.29375,37,9.25,6.299801584,173,43.25,28.52520815,4,21
m5101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0.142857143,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,49,49,0,1,14
m1960,1452,0.001280615,0,0.001200576,0.000240115,0.000720346,0.001680807,0.000640307,0.000640307,0.004882344,0.002401153,0.008323996,0.000720346,0.000800384,0.000960461,0.000320154,0.003921883,0.000160077,0.009284457,0.002161037,0.000400192,0.005442612,0.000720346,0.008884264,0.000720346,0.001840884,0.001280615,0.004642228,0.004962382,0.001040499,0.002161037,0.001680807,0.001120538,0.001600768,0.003361614,0.003441652,0.001360653,0.000880423,0.000400192,0.000480231,0.003681767,0.00304146,0.000160077,8.00E-05,0.003921883,0.003121498,0.007683688,0.000960461,0,0.000640307,0.000640307,0.001200576,0.000800384,0.000720346,0.000480231,0.000800384,0.006403073,0.001280615,0.001040499,0.006002881,0.004802305,0.001120538,0.00200096,0.000400192,0.000640307,0.000960461,0.000480231,0.003361614,0.006403073,0.000480231,0.005282536,0.007043381,0.003681767,0.00504242,0.00152073,0.005762766,0.000480231,0.000480231,0.002241076,0.001760845,0.000160077,0.002401153,0.001680807,0.000160077,0.000320154,0.004482151,0.000880423,0.005842805,0.008243957,0.032175444,0.00456219,0.002321114,0.00200096,0.001600768,0.000560269,0.005442612,0,0.000400192,0.001120538,0.000240115,0.001200576,0.000160077,0.000480231,0.001440692,8.00E-05,0.000320154,0.003281575,0.000400192,0.001440692,0.001920922,0.000560269,0.00152073,0,0.000320154,0.000160077,0.000240115,0.000320154,0.000800384,0.000400192,0.000960461,0.002641268,8.00E-05,0.001600768,0.000240115,0.002161037,0.000240115,0.000720346,0.000880423,8.00E-05,0.000240115,0.001760845,0.000240115,0.00304146,0.000320154,0.001280615,8.00E-05,0.000720346,0.002080999,0.000880423,0.002401153,0.000800384,0.001360653,0.005602689,0.001760845,0.000160077,0.00200096,0.001680807,0.000800384,0.000400192,0.001280615,0.000720346,0.002401153,0.000640307,0.002881383,0.005842805,0.000400192,0.006323035,0.005842805,0.003121498,0.001760845,0,0,0.000160077,0.000240115,0.000800384,0.000160077,0.001280615,0.000320154,0.000400192,0.00152073,0.000400192,0.009524572,0.000240115,0.003121498,0.000320154,0.001600768,0.000880423,0.001680807,0.001040499,0.000320154,0,0.000240115,0,0.001680807,0.000720346,0.000800384,0.001280615,0.001840884,0.000800384,0.001280615,8.00E-05,0.011605571,0.001200576,0.002401153,0.001280615,0.002161037,149,0,1362,21,338,957,162,346,186,0,477,11,528,770,686,0,14,366,0,369,25,110,49,1033,2402,88,874,5,135,7,533,364,2,227,13,584,170,0.235662516,0.239731207,0.443598528,-0.31758766,785,0.238203217,0.578515541,12685,8.736225895,7.818004513,60692,41.79889807,39.37431864,1385,6
m3591,1,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,2,0,1,0,1,0,0,0,0.8,0,1,0,0.9,15,15,0,66,66,0,1,18
m4435,461,0.002138711,0.00061106,0.003971891,0,0.00030553,0.003055301,0.00122212,0.00061106,0.012526734,0.006110602,0.011304614,0.001833181,0.001833181,0.003971891,0.00061106,0.004277421,0.00030553,0.008554843,0.003666361,0.00030553,0.013748854,0.00030553,0.006721662,0.002138711,0.00061106,0.004277421,0.002444241,0.007638252,0.002444241,0.006416132,0.004277421,0.00152765,0.00122212,0.006416132,0.001833181,0.001833181,0.00061106,0.00091659,0.002444241,0.002749771,0.003055301,0,0.00030553,0.006110602,0.003360831,0.009471433,0.00030553,0.00030553,0.00152765,0.001833181,0.002749771,0.00152765,0.00122212,0.00030553,0.00061106,0.009165903,0.002138711,0.00030553,0.005499542,0.006721662,0.002444241,0.00152765,0.002749771,0.00061106,0.002138711,0.00030553,0.010999083,0.010388023,0.00061106,0.001833181,0.008554843,0.001833181,0.004277421,0.00061106,0.013748854,0.00030553,0.00122212,0.00091659,0.00091659,0.002138711,0.003971891,0.004277421,0,0.00152765,0.003055301,0,0.002444241,0.005805072,0.002444241,0.004582951,0.002138711,0.003971891,0.00061106,0.002444241,0.013748854,0.00030553,0.00061106,0.004277421,0.00030553,0.003360831,0.00030553,0.00030553,0.00091659,0,0,0.006721662,0.00030553,0.00152765,0.004277421,0.00061106,0.002138711,0.00122212,0.00030553,0.00091659,0.00030553,0.001833181,0.007638252,0.00091659,0.002444241,0.003666361,0.00030553,0.00091659,0,0.002444241,0.00030553,0,0,0.00030553,0.00061106,0.001833181,0,0.00152765,0.00030553,0.002138711,0,0.00061106,0.003971891,0.00030553,0.002749771,0,0.002749771,0.008860373,0.002138711,0.00122212,0.00061106,0.00122212,0,0.00061106,0.00061106,0.00061106,0.001833181,0.002444241,0.00122212,0.008554843,0,0.016193095,0.004888482,0.00091659,0.003666361,0,0.00122212,0,0.00061106,0.00061106,0.00061106,0.005194012,0,0.00030553,0.00091659,0.00152765,0.007638252,0.00030553,0.003055301,0,0.00030553,0.003055301,0.00122212,0.00061106,0,0.00030553,0,0,0.002749771,0.001833181,0.00091659,0.005499542,0.002749771,0.00061106,0.002749771,0,0.015276505,0.00091659,0.004582951,0.00122212,0.00061106,227,0,320,14,69,257,48,67,31,2,147,4,89,222,151,1,15,72,0,73,4,34,13,232,666,19,221,1,32,3,177,89,1,60,1,139,62,0.180351593,0.261836548,0.382020103,-0.366517857,201,0.250355056,0.569440659,3466,7.518438178,9.481926326,16507,35.80694143,46.86353053,435,10
m2250,54,0.001424501,0,0,0,0,0.012820513,0,0,0.01994302,0,0.014245014,0.004273504,0,0,0,0,0.001424501,0.001424501,0.001424501,0,0.001424501,0,0.001424501,0.005698006,0,0,0,0,0,0.007122507,0.012820513,0.002849003,0,0.00997151,0.005698006,0.007122507,0.00997151,0,0,0.025641026,0.001424501,0.001424501,0,0.001424501,0,0.001424501,0.002849003,0,0,0.017094017,0.001424501,0,0,0,0,0,0,0,0.007122507,0.005698006,0,0.002849003,0,0,0.011396011,0,0,0.02991453,0,0,0.005698006,0.005698006,0,0.011396011,0.011396011,0,0,0.001424501,0,0,0.008547009,0.008547009,0,0,0.004273504,0.001424501,0,0.002849003,0,0,0,0,0,0,0,0,0,0,0,0.001424501,0,0,0.002849003,0,0,0,0,0.002849003,0,0,0,0,0,0,0,0,0.012820513,0.002849003,0,0,0,0,0.001424501,0,0.001424501,0,0,0,0,0,0.001424501,0,0,0.007122507,0,0,0.002849003,0.001424501,0.011396011,0,0.008547009,0.028490028,0.004273504,0,0,0.007122507,0,0,0.001424501,0.001424501,0,0,0,0.001424501,0,0.004273504,0.00997151,0.002849003,0.008547009,0,0,0,0.005698006,0,0,0,0,0,0,0.001424501,0,0.001424501,0,0,0.001424501,0,0.021367521,0,0,0,0,0,0,0,0,0,0.01994302,0,0,0,0,0.001424501,0,0,0.005698006,240,0,9,1,10,66,90,30,36,1,7,0,17,17,10,0,0,5,0,19,0,7,0,7,155,0,25,2,4,0,2,12,0,11,0,8,0,0.205622618,0,0.366220238,0,8,0.253891159,0.603125,708,13.11111111,9.799218916,5589,103.5,72.45707542,48,6
m4368,1302,0.000879507,0,0.001026092,0.000293169,0.000439754,0.00256523,0.000439754,0.000366461,0.008282029,0.001319261,0.00960129,0.001392554,0.000366461,0.000659631,0.000146585,0.001172677,0.000439754,0.00798886,0.000439754,0.000146585,0.003884491,0.000513046,0.009894459,0.001685723,0.000439754,0.000659631,0.004031076,0.003957784,0.001832307,0.002638522,0.002711815,0.001465846,0.001245969,0.003591322,0.002858399,0.001539138,0.001465846,0.000293169,0,0.013339197,0.003224861,0.000293169,0.000146585,0.009821167,0.000806215,0.004031076,0.000879507,7.33E-05,0.000659631,0.001392554,0.002638522,0.0009528,0.000366461,0.0009528,0.000513046,0.003298153,0.001099384,0.000293169,0.006596306,0.007475814,0.001099384,0.002125476,0.000879507,0.001539138,0.002491938,0.002345353,0.002638522,0.009381413,0.000219877,0.01473175,0.004763999,0.006523014,0.007915567,0.001685723,0.014951627,0.001392554,0.003078276,0.003004984,0.003664614,0.000659631,0.011726766,0.003591322,7.33E-05,0.000146585,0.004397537,0.000586338,0.016857227,0.014805043,0.001172677,0.002272061,0.0019056,0.001539138,0.0019056,0.001099384,0.001759015,0.000366461,0.001099384,0.001685723,0.000293169,0.003298153,0,0.002858399,0.001759015,0.001099384,0.000293169,0.002272061,0.000586338,0.000806215,0.001392554,0.000879507,0.003444738,0.000659631,7.33E-05,0.000732923,0.000146585,0.000732923,0.003004984,0.000879507,0.001172677,0.002638522,7.33E-05,0.001465846,0.0009528,0.001245969,0.000439754,0.000146585,0.000146585,0.000219877,0,0.005057168,7.33E-05,0.001759015,0.000293169,0.002125476,0.000146585,0.000879507,0.005277045,0.001319261,0.003957784,0.000293169,0.009527998,0.010114336,0.002052184,7.33E-05,0.003957784,0.001759015,0.001392554,0.000439754,0.000806215,0.000439754,0.003004984,0.001392554,0.001099384,0.00864849,0.0019056,0.009308121,0.013485781,0.002052184,0.011433597,0,0.000146585,0,7.33E-05,0.000146585,0.000146585,0.0019056,0.000659631,0.000586338,0.001978892,0.001465846,0.004031076,0.000513046,0.003224861,0.000219877,0.000659631,0.001245969,0.001026092,0.000879507,0.001759015,7.33E-05,0.000293169,7.33E-05,0.000732923,0.000732923,0.000879507,0.001539138,0.003078276,0.000146585,0.000806215,0.000513046,0.005350337,0.001832307,0.001099384,0.000146585,0.002491938,1254,0,1483,31,319,1349,227,183,206,9,382,12,367,661,980,4,31,276,5,280,38,148,35,981,2213,47,1037,49,89,6,614,434,3,401,9,350,163,0.233690594,0.226863183,0.332918127,-0.280339418,583,0.272010765,0.515899375,13969,10.72887865,10.78071093,71814,55.15668203,64.6986874,1217,8
m7505,2,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0.083333333,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6.5,0.5,81,40.5,5.5,2,14
m6415,2,0,0,0,0,0,0,0,0,0.04,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.04,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,3,0,0,0,4,1,0,1,0,0,1,0,0,0,-0.166666667,1,0,0.066666667,25,12.5,0.5,133,66.5,9.5,2,17
m4135,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,10,5,0,2,10
m2402,20,0,0.009852217,0,0,0,0,0,0,0,0,0.014778325,0,0,0,0,0,0,0.004926108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004926108,0,0,0,0,0,0,0,0,0,0,0.009852217,0,0,0,0,0,0.014778325,0,0,0,0,0,0,0,0,0.014778325,0,0,0.014778325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014778325,0,0,0,0.009852217,0,0,0,0,0,0,0,0,0,0,0,0.004926108,0,0,0,0,0,0,0,0,0,0.054187192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004926108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,2,0,1,6,81,0,0,0,5,0,1,9,0,0,0,0,0,0,0,0,0,6,19,0,3,0,0,0,1,1,0,1,0,1,12,0,0.033006207,0.4,-0.185416667,13,0.12349688,0.413461538,210,10.5,4.68508271,973,48.65,22.92220539,20,10
m1506,86,0,0,0,0,0,0.006309148,0.003154574,0,0.006309148,0,0.009463722,0,0,0,0,0,0,0,0.003154574,0,0.003154574,0,0.015772871,0,0,0,0.003154574,0.003154574,0,0,0.006309148,0,0,0,0,0,0,0,0,0,0.006309148,0,0,0.003154574,0,0.003154574,0,0,0,0.003154574,0,0,0,0,0,0,0,0,0,0.003154574,0,0,0,0,0.009463722,0,0,0.009463722,0,0,0.009463722,0,0.009463722,0.003154574,0.003154574,0.006309148,0,0,0,0,0.003154574,0,0,0,0,0,0,0,0.025236593,0.006309148,0,0.003154574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006309148,0,0,0.003154574,0,0,0,0,0,0,0,0.006309148,0,0,0,0,0,0,0.003154574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003154574,0,0.003154574,0,0.003154574,0,0,0,0,0,0,0,0,0,0.003154574,0.006309148,0.003154574,0.003154574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003154574,0,0.006309148,0,0,0,0,0,0,0,0,0,0.003154574,0,0,0,0.006309148,0,0.003154574,0,0,9,0,3,0,2,1,8,1,4,0,16,0,3,39,5,0,0,4,0,5,0,0,0,10,198,1,9,2,0,1,6,5,0,1,0,4,2,0.129903811,0.166666667,0.275,-0.333333333,6,0.244507568,0.561111111,367,4.26744186,5.473879664,1951,22.68604651,21.18317763,86,19
m9991,2,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0.0625,0,0,0.0625,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,4,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8.5,0.5,100,50,18,2,4
e1526,29,0,0,0,0,0,0.04516129,0,0,0.012903226,0,0.025806452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019354839,0.038709677,0,0,0.012903226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019354839,0,0,0,0,0,0.019354839,0,0.006451613,0.012903226,0,0,0,0,0.012903226,0,0,0.025806452,0,0,0.019354839,0,0,0.019354839,0,0,0,0,0,0,0.006451613,0.012903226,0,0,0.006451613,0,0,0,0,0.019354839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019354839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019354839,0,0,0,0,0.038709677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012903226,0,0,0,0.006451613,0,0,0,0,44,0,1,3,0,14,18,6,1,0,3,0,0,8,3,0,0,0,0,2,0,1,0,0,51,0,7,0,0,0,0,3,0,0,0,3,0,0,0,0.291666667,0,3,0,0.5,168,5.793103448,7.535567664,1252,43.17241379,46.46917329,22,20
m2132,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,405,40.5,8.800568163,10,25
m1073,90,0,0,0.002923977,0,0.001461988,0.001461988,0.001461988,0.001461988,0.007309942,0.002923977,0.004385965,0,0,0,0,0.001461988,0,0,0,0,0.00877193,0.001461988,0.005847953,0,0.001461988,0.013157895,0.001461988,0.004385965,0,0.007309942,0.001461988,0,0.002923977,0.002923977,0.001461988,0.002923977,0,0.002923977,0,0.007309942,0,0.001461988,0,0.007309942,0.002923977,0.001461988,0.001461988,0,0.001461988,0.001461988,0.001461988,0,0,0.004385965,0,0.001461988,0.001461988,0,0.00877193,0.002923977,0,0,0,0,0,0,0.005847953,0.020467836,0,0.004385965,0.005847953,0.004385965,0.001461988,0,0.014619883,0,0,0,0.002923977,0,0.00877193,0,0,0,0.002923977,0,0.005847953,0,0.06871345,0.004385965,0.001461988,0.002923977,0.002923977,0,0.001461988,0.001461988,0,0,0.001461988,0.001461988,0,0.001461988,0,0,0,0.004385965,0,0,0.002923977,0,0,0,0,0,0,0,0,0,0,0.001461988,0,0.002923977,0,0.001461988,0,0,0,0,0.001461988,0.001461988,0,0.001461988,0,0.001461988,0,0.001461988,0,0.001461988,0.002923977,0,0.005847953,0.011695906,0,0,0,0.001461988,0.001461988,0,0,0,0.001461988,0,0.001461988,0.001461988,0,0.004385965,0.005847953,0,0.004385965,0,0,0,0,0.002923977,0,0.001461988,0,0,0,0,0.002923977,0,0.001461988,0,0,0.001461988,0.002923977,0.001461988,0,0,0,0,0.004385965,0,0,0.002923977,0.002923977,0,0,0,0.007309942,0,0.005847953,0,0,58,0,69,0,18,58,10,10,8,0,10,0,29,55,53,0,1,8,0,19,2,9,7,56,120,10,41,4,11,0,39,16,0,8,0,28,9,0.206086247,0.15790365,0.458182162,-0.193343621,39,0.17039395,0.5297965,696,7.733333333,6.208954108,3196,35.51111111,30.82828587,87,3
